shift	isa/M000	isa/M003	isa/M014	isa/M002	isa/M011	isa/M016	isa/M018	isa/M240	isa/M009	isa/M019	isa/M007	isa/M030	isa/M027	isa/M198	isa/M004	isa/M136	isa/M032	isa/M202	isa/M213	isa/M083	isa/M204	isa/M088	isa/M023	isa/M065	isa/M015	isa/M005	isa/M072	isa/M038	isa/M173	isa/M071	isa/M203	isa/M012	isa/M057	isa/M201	isa/M218	isa/M197	isa/M001	isa/M067	isa/M135	isa/M205	isa/M074	isa/M195	isa/M066	isa/M047	isa/M132	isa/M238	isa/M043	isa/M008	isa/M138	isa/M056	isa/M211	isa/M013	isa/M006	isa/M075	isa/M031	isa/M087	isa/M039	isa/M131	isa/M035	isa/M207	isa/M080	isa/M224	isa/M022	isa/M044	isa/M194	isa/M079	isa/M121	isa/M026	isa/M144	isa/M208	isa/M010	isa/M242	isa/M141	isa/M021	isa/M054	isa/M103	isa/M042	isa/M017	isa/M111	isa/M196	isa/M209	isa/M142	isa/M137	isa/M233	isa/M086	isa/M033	isa/M048	isa/M241	isa/M235	isa/M212	isa/M089	isa/M090	isa/M062	isa/M091	isa/M078	isa/M219	isa/M134	isa/M084	isa/M073	isa/M024	isa/M102	isa/M143	isa/M068	isa/M045	isa/M139	isa/M229	isa/M108	isa/M133	isa/M081	isa/M210	isa/M064	isa/M029	isa/M120	isa/M226	isa/M149	isa/M237	isa/M230	isa/M097	isa/M128	isa/M184	isa/M113	isa/M096	isa/M076	isa/M118	isa/M191	isa/M059	isa/M222	isa/M025	isa/M155	isa/M098	isa/M239	isa/M174	isa/M232	isa/M020	isa/M095	isa/M040	isa/M069	isa/M231	isa/M110	isa/M092	isa/M105	isa/M037	isa/M223	isa/M225	isa/M156	isa/M206	isa/M119	isa/M236	isa/M215	isa/M221	isa/M063	isa/M220	isa/M093	isa/M126	isa/M130	isa/M041	isa/M183	isa/M169	isa/M228	isa/M180	isa/M094	isa/M154	isa/M157	isa/M124	isa/M214	isa/M140	isa/M123	isa/M122	isa/M175	isa/M147	isa/M186	isa/M159	isa/M058	isa/M053	isa/M052	isa/M227	isa/M127	isa/M150	isa/M099
7.61078204	0.43718915	-0.25038588	0.04080202	0.17486689	0.04118183	-0.07491731	-0.13826663	-0.02762434	0.39296467	-0.03421703	0.02537049	-0.06083491	0.06133973	0.1181218	0.04167561	-0.00050067	-0.02219151	-0.03701002	-0.08923407	-0.04339657	0.01792502	0.33800717	-0.07689118	0.26690614	-0.06843955	0.35639888	-0.12263456	-0.04775252	0.11297433	-0.31554488	-0.09369699	-0.03819699	0.05521983	-0.06690058	-0.22981079	0.72650632	-0.35913303	-0.14802562	-0.21636321	0.05756883	0.22498451	-0.08904201	-0.44614673	0.29852322	-0.19800148	0.04826764	0.03778315	0.09308662	0.03394333	-0.27133073	-0.06110343	-0.19460045	-0.31776554	0.15797647	0.07166622	0.11449579	0.11456268	0.27974809	0.15957657	0.49676616	-0.08540674	0.27820073	0.03818504	0.01855961	0.0871895	-0.1567311	0.07630552	0.20958535	-0.07957036	-0.05028967	-0.08975355	-0.13009807	-0.16125408	0.01505217	-0.20855469	0.39090543	0.04705463	0.1205355	0.55226558	0.3193282	0.07009048	0.01459794	0.12177413	-0.10674864	0.14413897	-0.31071486	-0.05281898	-0.0838548	-0.07443363	0.18579392	0.33436507	0.24979437	0.1347315	-0.31772773	0.34084105	-0.12213029	-0.12552831	-0.12923704	-0.20552958	-0.06335859	-0.12495815	0.01894923	-0.25467371	-0.08709792	-0.21581352	-0.08928553	0.2694812	-0.11311601	0.0384072	0.0831904	0.13369933	-0.02475189	0.08923208	-0.09339799	0.24219087	-0.05920572	-0.12137853	0.2883685	0.36895294	-0.0649832	-0.1482748	0.16250483	0.1649487	-0.34295308	-0.09050151	0.1164496	0.02370951	-0.07287366	0.11655185	-0.38501489	-0.08995588	-0.33202405	0.03829672	0.08314507	-0.08123193	0.30307305	-0.18417283	-0.02276193	-0.24654528	-0.06152296	-0.58827823	0.08207212	0.02125678	-0.2848275	-0.01558722	-0.08008836	-0.1818503	0.05725198	0.02477389	-0.00518766	0.20736005	-0.27121433	-0.15855365	0.5282372	0.04059109	0.1421269	0.09421565	0.31292452	-0.14898039	0.37204328	0.14950416	0.3118207	-0.09634539	-0.38261264	0.12504517	-0.08917743	0.25296622	-0.18254106	0.41760863	0.28011507	0.13580837	0.06445954	-0.21622577	-0.05089503	0.11884665	-0.25098971	-0.00099782	0.28374361	0.0052398
7.60638349	0.19215142	-0.32463734	0.0121768	0.05277594	0.06157504	0.00688813	-0.035617	-0.01342774	0.34335069	-0.03680449	0.0329071	-0.0792424	0.06033007	0.10124946	0.07450379	-0.05161724	0.0547783	0.04431911	-0.05430142	-0.09237451	-0.01863179	-0.0082664	-0.06954926	-0.16548487	0.01325435	0.13693013	-0.28514402	-0.09162805	0.08258094	-0.26656398	-0.10936516	0.06221138	0.04712447	-0.09104877	-0.28444747	0.46743972	-0.02380815	-0.2449901	-0.0429807	0.09038424	0.12668175	0.06621519	-0.09769699	0.12878245	-0.31648994	-0.00645976	-0.05834587	0.0188544	-0.10960145	-0.07768758	-0.01978622	-0.00252112	-0.12956696	0.06050962	-0.07933364	0.37043555	0.06991357	0.17347128	0.03014024	0.4077154	-0.06992136	0.1423158	0.0711799	0.08389711	0.00926064	-0.04061909	-0.03571444	0.11869704	-0.03882839	-0.03753824	-0.3309113	-0.08947811	-0.09960115	0.07776333	-0.11738245	0.2853776	0.02197986	0.00205299	0.04012933	0.09458925	0.00091865	0.04650364	-0.048355	0.01133839	0.00243433	-0.12127928	1.298e-05	0.19812175	-0.03184505	-0.00904439	-0.10576074	0.02330926	0.02169037	-0.01740171	0.23227454	-0.07608205	-0.09019935	-0.00889465	-0.11538045	-0.04416664	0.07220327	0.00581295	0.00437872	-0.13151851	-0.23163418	-0.01458679	0.28542611	-0.09137894	-0.00281864	0.11203518	0.04795525	0.01346141	-0.0538843	-0.18717158	0.0179563	0.01386393	-0.06003319	0.22359971	0.1535102	0.51990313	-0.20211344	0.20658156	-0.10821924	-0.28563587	0.24710896	0.11738339	0.07441231	-0.09671373	0.16157725	-0.39811382	-0.13161582	-0.28557737	0.04343906	0.09315466	-0.15144406	0.12195296	0.01121041	0.00521314	0.32892554	-0.09365953	-0.55111939	-0.01620911	0.17121868	-0.34111318	-0.09330599	0.02059746	-0.24370724	0.12576978	0.05622642	0.08290413	0.16901819	-0.13478618	0.01823413	-0.41549844	0.11807056	-0.02797057	-0.11680183	0.29404353	-0.31858985	0.3256957	0.05363345	0.35744069	-0.07117001	-0.09789487	0.09105225	-0.11369583	0.06114205	-0.20722431	0.43441696	0.02691629	0.06541545	0.03058556	-0.13368157	0.02304326	-0.04217913	-0.0277639	0.03048239	-0.05704644	-0.16455598
7.59644119	0.12546993	-0.18777169	-0.09383107	0.20312596	-0.00242765	-0.12754145	-0.10903794	0.01073424	0.57301808	-0.09122115	-0.15089187	-0.02236759	0.10538816	0.13809152	0.17622438	0.05707455	-0.06482195	-0.09197119	-0.18172785	-0.05134485	0.03352624	0.26144952	-0.04171173	0.26425753	-0.04756492	0.31710616	-0.23345451	-0.06045101	0.05675833	-0.35420181	0.01046541	-0.08229427	-0.01402829	-0.13398493	-0.3131559	0.85085357	-0.46638925	-0.05310922	-0.4966017	-0.03854433	-0.06815325	0.01517893	-0.46327599	0.09982167	-0.14198684	0.06389756	0.02605806	0.31641552	0.04892863	-0.24393748	-0.01209134	-0.06609547	-0.14439011	0.03345211	-0.00853687	-0.26403915	0.05363943	0.29430338	0.03586667	0.60303247	-0.01555795	0.06566251	-0.01826253	-0.00121018	0.0621995	0.05446501	-0.2082554	-0.04281829	0.00381608	-0.02306138	-0.04341861	0.1448001	-0.06449442	0.00429168	-0.16495744	0.47437065	0.0454874	-0.00821819	0.57108501	0.38755681	-0.10541251	0.06069756	0.34546989	-0.06560734	0.09467012	-0.33189732	0.00673435	0.06696154	-0.1467007	0.08846718	0.13749764	0.37205131	0.03391096	-0.19445508	0.23302288	-0.10302322	-0.10713785	-0.11849429	-0.03667302	-0.06723854	-0.34405781	0.03645085	-0.38971642	0.03060478	-0.11293816	-0.06316336	0.25639656	-0.02855805	0.03738201	0.09708866	0.06360772	-0.05876371	0.43274665	-0.10668743	-0.20430962	-0.01877513	-0.22516915	0.33124137	-0.01992166	-0.14745442	0.65017277	0.46039227	-0.11201613	-0.19112497	-0.04160797	-0.00552913	-0.01902628	0.05012488	0.02602634	-0.30938413	-0.04667515	-0.06714133	-0.19416612	-0.0604068	-0.08064254	0.37035395	-0.02323719	0.06658627	0.23141926	-0.00815623	-0.52645555	-0.09708748	0.10569737	-0.35411173	0.08776704	0.05867835	-0.21389024	-0.29099111	0.04738853	-0.35396541	0.11835473	-0.26057654	0.17463904	0.73870161	-0.29026941	0.047286	-0.00591451	0.56891077	0.13384852	-0.17622825	-0.13310775	0.19752837	-0.09664924	-0.27217861	-0.00748329	-0.24368943	0.04141755	0.20175289	0.16346554	0.304305	-0.37155655	-0.05042097	-0.15271954	-0.10636732	0.04107193	-0.13163807	-0.04673898	0.11382305	0.10795433
7.5861738	0.12923117	-0.05024976	-0.11786436	0.18437307	-0.06438014	-0.12873997	-0.11517177	-0.04074994	0.61182889	-0.09903676	-0.08122103	-0.00064637	0.06528001	0.08289062	0.06211462	-0.00066739	-0.07600497	-0.04069309	-0.08815376	-0.07273948	0.02059905	0.15150292	0.03481874	0.48927497	-0.08959317	0.74970596	-0.21527433	-0.04320711	-0.35209287	-0.16412629	0.10066571	-0.18239566	-0.07117205	-0.09134314	-0.19891383	0.69132308	-0.7062482	-0.02745049	-0.43185353	-0.06986555	-0.12426	-0.16976388	-0.30654152	0.06644904	-0.11560252	0.04619279	0.10943263	0.28638238	0.10099111	-0.46725099	-0.08690929	-0.14730123	-0.17224533	0.04582338	0.0327021	-0.19868014	-0.02921412	0.7035038	-0.04894673	0.6246522	-0.08029638	0.01831369	-0.07029105	0.00335499	0.0749107	-0.01288399	-0.04672482	-0.05562474	-0.02615206	-0.04386275	0.14373849	-0.00446763	-0.13890254	-0.01844515	-0.10247366	0.1134189	-0.08494197	0.08091772	0.06377672	0.07970092	-0.02265308	-0.0940276	0.2678413	-0.32758125	-0.01643737	-0.28586187	-0.03146592	-0.07808288	0.10169843	0.21996873	0.36175802	0.72019416	0.03382395	-0.32176861	-0.00758959	-0.44004823	0.0164282	-0.11064264	-0.24156107	-0.08821227	-0.46329139	0.01570204	-0.51217301	0.04160354	-0.11344291	-0.21743011	0.09288508	-0.09893295	0.04271057	0.10028582	0.03212356	-0.15756798	-0.00961602	-0.03985294	-0.04953306	-0.07255014	-0.45039387	0.12972839	-0.45379468	-0.18158621	0.51850204	0.42633759	0.1027108	-0.30295255	-0.01199232	-0.07121039	-0.19665519	0.07039973	-0.00154143	-0.2987275	-0.0774857	-0.07046746	-0.0640306	-0.05531465	-0.0259475	0.35589009	-0.39879491	-0.22632865	0.02165691	-0.17732982	-0.5869047	0.07251216	-0.02811741	-0.30282756	-0.00419562	-0.06285155	-0.25430028	-0.4372991	-0.04119048	-0.35853686	0.02059194	-0.21386757	-0.41506006	0.01061497	-0.22187115	0.19353576	0.04160006	0.44006144	0.12318182	0.01816903	-0.0430678	0.24893031	-0.02525844	-0.36399726	-0.11793576	-0.047301	-0.00704849	0.56687106	-0.0728324	0.06495164	-0.13870206	-0.18954139	-0.14670005	-0.08407793	0.21163451	-0.24027362	-0.04474083	0.12357252	-0.33681875
7.57753216	-0.19710088	-0.03107971	-0.08420082	0.10489676	-0.02895698	-0.01804754	0.08177159	0.00501919	0.58162277	-0.10101351	-0.04292201	0.00575644	-0.03888529	0.00619714	0.1215802	0.02275009	-0.0686638	0.03774003	-0.12765282	-0.03671252	-0.09194766	-0.3012518	0.01312487	0.34751909	-0.05168068	0.53583904	-0.23179539	-0.06540754	0.06196746	-0.0412744	0.02168262	-0.11656111	-0.0507957	-0.11415931	-0.25360849	0.04943939	-0.2589189	-0.05645326	-0.42520688	-0.0529139	-0.13579776	0.01347733	-0.01836709	-0.19715794	-0.15490419	0.12972276	0.06178141	0.19539909	0.05158166	-0.35464234	-0.0273929	0.10542205	0.13606617	-0.10256104	-0.15848276	0.07737202	-0.09380486	0.5078036	-0.17548835	0.58842694	-0.05191689	-0.14688182	-0.07976179	0.03852429	0.13980639	0.0157112	-0.10108723	-0.14160038	0.10205288	-0.09231862	-0.08306896	0.09612283	-0.00899246	0.02943569	0.00374546	-0.17881393	-0.11813966	-0.06794211	0.02332958	0.05040831	-0.03802989	-0.11635237	0.19128791	-0.17159846	-0.01274439	-0.09891228	0.07313639	-0.0861177	0.15319049	0.11212845	0.24618121	0.42645678	-0.02403106	-0.02593906	-0.0542624	-0.39037601	0.02859312	0.01034872	-0.25340197	-0.04607085	-0.16326679	0.04259506	-0.30649424	0.01317845	0.14056861	0.07369802	0.31793012	-0.0184341	-0.04516331	0.01795308	-0.0609325	0.06934486	-0.11884529	-0.08264821	-0.29490211	-0.02471053	-0.51667371	0.14516489	-0.43119832	0.00368117	0.31756759	0.59270978	0.08423992	-0.03179686	0.33832077	-0.21999735	-0.16809706	0.06811723	-0.21430689	-0.41015829	-0.05009188	-0.01584103	-0.417423	-0.07448412	-0.23564443	0.10507954	-0.00153661	-0.18978979	0.52268438	-0.42427284	-0.32907166	0.07258184	-0.10284283	-0.33056595	0.15352682	0.02618028	-0.42194282	-0.14778439	-0.01032548	-0.08508883	-0.03376454	-0.11082849	-0.08506898	0.10333119	-0.28850173	0.01629957	-0.10138153	0.27147625	-0.05323223	-0.10218237	0.05214455	0.088969	0.00356468	-0.38302111	-0.15233337	0.14647848	-0.56080944	0.66371764	0.14555707	-0.25045299	-0.0868893	-0.14954211	-0.05640829	-0.0024623	0.0426786	-0.07612307	-0.11847453	-0.21681623	0.01666502
7.56514554	0.25211104	-0.12536173	-0.11747116	0.03379618	-0.07866624	-0.17876981	-0.12364662	-0.17296319	0.01424946	-0.08039289	-0.1525801	-0.02027738	-0.09003354	0.05445221	0.13614405	-0.08531617	-0.06513073	-0.04538151	-0.17472996	-0.01894611	0.0225776	0.05399769	-0.07024556	0.57047558	-0.02140799	0.94772706	-0.20224061	-0.08575257	-0.17327512	-0.09856763	-0.06498011	-0.34524768	-0.13113201	-0.11200535	-0.11959718	-0.00185277	-0.92277255	-0.06704208	-1.0	0.01474343	0.10215166	-0.02070833	-0.50437568	0.05070808	-0.10742017	0.06965246	-0.07659907	0.20746846	-0.23980737	-1.0	-0.06791656	-0.047173	-0.1911801	0.16744331	0.05031625	0.04984116	0.06768975	0.77602198	-0.04367824	-0.04113375	-0.12102868	0.12131165	0.02101457	-0.0193643	0.0547613	0.08757427	0.08342305	0.10744852	-0.01512656	-0.12216175	0.3151519	-0.11564762	-0.0674272	0.00249831	-0.20365953	-0.12799125	-0.02934457	-0.13922961	-0.03580048	-0.12280666	0.05510206	-0.05268191	0.17537815	-0.58927328	-0.02711303	-0.38066597	-0.08556949	-0.03101455	0.19870381	0.22704518	0.57801825	0.79982148	0.08720082	-0.24370827	0.0646867	-0.1094725	-0.00754903	-0.07694215	-0.04072923	0.028432	-0.44900736	0.02206166	-0.39467577	0.01871593	-0.00042587	0.0956898	0.23376862	-0.05385734	-0.02224777	0.2418367	-0.03211971	-0.11865222	0.36273773	0.08153402	0.1760106	-0.01886638	-0.48821669	0.28191836	-0.02263891	-0.04490344	0.24729622	0.52063224	0.16821676	-0.32548905	0.13355084	0.04702551	-0.07944849	0.03614187	0.03186612	-0.09260133	-0.10923295	-0.06367509	-0.19191688	0.09996296	0.06207954	0.22249851	-0.07850194	0.0105191	-0.88513142	0.03294782	-0.54137875	0.02651416	-0.07502144	-0.26731102	0.14270381	-0.16719301	-0.12245331	-0.11764337	-0.00516103	-0.19459262	0.10293063	-0.15069979	-0.33075403	-0.17716152	-0.18716267	0.1069365	0.10222186	0.2999683	0.36544629	0.0551309	-0.14083923	0.12584709	0.0482797	-0.86765847	-0.14452279	0.0423709	0.04156836	0.3380394	0.29040439	-0.05202848	-0.43845344	-0.04847853	-0.18285261	-0.18249715	0.17681392	-0.05065336	0.0766997	0.01848473	-0.27525772
7.5543394	0.29054128	-0.14320755	-0.12543855	0.02244545	-0.07916747	-0.18953226	-0.12596574	-0.17506939	-0.00396847	-0.08468692	-0.15874479	-0.03008309	-0.10953302	0.04750964	0.13343682	-0.08810041	-0.06374127	-0.05250978	-0.16704142	-0.01618016	0.03393967	0.10718784	-0.08009294	0.58551684	-0.01928793	0.96146835	-0.20293127	-0.0918017	-0.14765096	-0.11631164	-0.09587238	-0.34494043	-0.12070065	-0.11034608	-0.13655806	-0.13505174	-0.88163938	-0.06659294	-0.93215327	0.0207106	0.14660571	-0.01054184	-0.50977214	0.05293648	-0.11222276	0.07389585	-0.07798128	0.2182796	-0.1853634	-0.97257325	-0.06771087	-0.04478427	-0.20034453	0.18849157	0.05939446	0.04632947	0.07559083	0.76942341	-0.02289137	-0.06387208	-0.11272865	0.1489033	0.03069952	-0.02245225	0.04753288	0.09248947	0.09183881	0.13976502	-0.01124548	-0.13118993	0.32032881	-0.12927024	-0.07147983	0.00424129	-0.21617388	-0.12904283	-0.02510375	-0.16583803	-0.0307118	-0.11673206	0.06165896	-0.04219	0.17104825	-0.55968393	-0.02569211	-0.38622903	-0.09170267	-0.04067219	0.19875851	0.22039941	0.59646591	0.81677118	0.08725589	-0.20077234	0.09291434	-0.06859045	0.00679939	-0.0794121	-0.02604435	0.03095295	-0.41174024	0.01839396	-0.38162332	0.02259978	-0.00559871	0.09021934	0.24974553	-0.04973356	-0.02331046	0.24624579	-0.03812823	-0.10833625	0.40418	0.08331933	0.19790325	-0.01774409	-0.48899716	0.28391261	0.03514492	-0.05707888	0.25127962	0.52470281	0.16183691	-0.32640834	0.13510905	0.07261079	-0.05325172	0.03548636	0.05745281	-0.08525792	-0.10942001	-0.0461651	-0.20528053	0.11634556	0.0575744	0.22911357	-0.05853976	0.02766665	-0.882571	0.02339427	-0.53108536	0.01525305	-0.09062291	-0.29724775	0.15002528	-0.16465023	-0.07462938	-0.10380437	-0.00152071	-0.15412484	0.10427163	-0.16199029	-0.30616117	-0.25775914	-0.19256255	0.0903705	0.1032784	0.2966495	0.37052566	0.08866565	-0.11967948	0.11034709	0.0492292	-0.87468111	-0.14004628	-0.00214104	-0.03105692	0.3461051	0.31672137	-0.01175899	-0.3907431	-0.02466081	-0.20117769	-0.18587899	0.16086642	-0.04312133	0.05767768	-0.00865061	-0.25250031
7.54371056	0.28859041	-0.17219304	-0.16085839	0.01709258	-0.09588786	-0.17611406	-0.12648031	-0.17195626	-0.01400571	-0.10364082	-0.15747997	-0.03715921	-0.09562783	0.0384682	0.13225076	-0.05878286	-0.07746972	-0.05007241	-0.14933531	-0.01604506	0.0219804	0.04404808	-0.07797954	0.57700947	-0.02913202	1.0	-0.26579201	-0.08767171	-0.14179876	-0.11578255	-0.08352983	-0.32218763	-0.11066402	-0.10578027	-0.18535562	-0.13828495	-0.78232529	-0.12322072	-0.75261095	0.02197201	0.13966309	-0.01991313	-0.45926909	0.05749436	-0.13258014	0.07111277	-0.1095006	0.24123961	-0.23035371	-0.90950956	-0.08500508	-0.00629373	-0.18456007	0.22062797	0.04297742	0.05692076	0.0650393	0.83485013	-0.02868604	-0.09651263	-0.08371169	0.12823871	0.03128554	-0.03578221	0.04838497	0.10336265	0.08239811	0.12744766	-0.0267046	-0.14901126	0.25048166	-0.1083407	-0.0744047	0.00782778	-0.20876742	-0.19449189	-0.01703486	-0.14725296	-0.04458069	-0.09694174	0.05692405	-0.04310029	0.15985719	-0.55044614	-0.03066988	-0.39372479	-0.08193935	-0.0405531	0.20529374	0.18588945	0.61575456	0.84611048	0.07541108	-0.14145199	0.09732775	-0.10971386	0.03141844	-0.07167365	-0.05219429	0.04229202	-0.39765458	0.01021433	-0.39441675	0.01332474	0.01631426	0.10764268	0.25948731	-0.04743775	-0.02790418	0.2434239	-0.03991838	-0.07445386	0.34190069	0.05314259	0.18508503	-0.02053906	-0.57182065	0.23035628	0.02257433	0.03217899	0.202795	0.59275827	0.1123702	-0.29430419	0.15315924	0.06377245	-0.03198111	0.03116954	0.0337237	-0.16233354	-0.12847517	-0.04544673	-0.24660914	0.11645517	0.01087597	0.22395301	-0.0311034	0.01796162	-0.81389448	0.00777891	-0.51411728	0.00538578	-0.04422525	-0.32464331	0.15797819	-0.13573174	-0.10758617	-0.08159382	0.0199275	-0.11049157	0.10424476	-0.21408539	-0.31280229	-0.29146401	-0.20881702	0.10412591	0.05946034	0.3335286	0.34350768	0.11229818	-0.1484543	0.14245254	0.050315	-0.74920442	-0.12649894	0.02161898	-0.01568638	0.35037221	0.29452563	-0.04433996	-0.32282373	0.00419917	-0.17691405	-0.1787693	0.15902068	-0.02890747	0.07635349	0.00647564	-0.20947966
7.52942656	0.16115493	-0.21929803	-0.16340358	0.06542479	-0.10556657	-0.04526664	-0.03738606	-0.11588205	-0.00402321	-0.01156872	-0.11079768	-0.12050776	0.01058912	-0.07576601	0.25910797	-0.00099928	-0.12935037	-0.03050113	-0.15598407	-0.06584339	0.03938168	-0.13950341	-0.10500385	0.38323869	-0.06670193	0.62912003	-0.10864258	-0.09461195	-0.02370003	-0.29110334	0.07768637	-0.11512668	-0.03478483	-0.12166634	-0.24109423	0.32188405	-0.36470442	0.04494623	-0.12265785	0.09262245	0.0318961	-0.04670338	-0.39670915	0.07334336	-0.14433868	-0.08339017	-0.04084741	0.24037011	0.11719584	-0.27725816	-0.0891888	-0.00867363	-0.17286573	0.01747966	-0.08140649	0.30008277	0.07544223	0.53596975	-0.0028844	0.07766332	0.10390801	0.01939267	0.10476762	0.03494517	0.0198027	-0.0953659	-0.06524353	0.09363713	-0.07910113	-0.0289931	-0.05799328	-0.3119389	-0.0253405	-0.03085782	-0.14399291	-0.19336169	-0.00848697	-0.0296484	0.03211544	-0.03670801	-0.08980285	0.17534934	0.22652179	-0.16992054	-0.08474568	-0.27877645	-0.06635895	-0.03718367	0.27650339	0.0722428	0.46520746	0.46663645	0.05250559	0.05492455	0.16711417	-0.14661894	-0.15688079	0.05768643	-0.17688777	0.06779465	-0.35522283	-0.00560096	-0.03945514	-0.03734243	-0.02301535	-0.04123093	0.3883572	-0.17618561	0.02048937	0.26069151	0.00744826	0.04197111	0.04799269	-0.09548991	0.11590819	0.05614257	-0.30280411	0.43717057	-0.05351915	0.53208448	-0.07693474	0.12433633	-0.04110869	-0.11955662	-0.00671815	0.03301175	0.01621422	0.00180228	0.0399077	-0.39021373	-0.12765566	-0.52695853	-0.35257338	0.02229628	0.23952416	0.21551218	0.06080236	0.00450559	-0.13844956	-0.22547831	-0.01227305	0.00433498	0.06339909	0.03009292	0.20906258	-0.21176422	-0.04781365	0.04678951	0.06305059	0.00184424	0.09492261	-0.18025258	-0.08976434	-0.30171686	-0.13788528	-0.02528936	-0.0399084	0.18798492	0.00417666	0.3080069	0.0078367	-0.06939883	0.05294697	-0.63281409	-0.0257929	-0.09817821	-0.02023521	-0.07797547	0.10816363	-0.09218721	-0.15271148	0.25311447	-0.14341525	-0.03357005	0.09559595	0.14928256	-0.0069166	-0.02994204	0.07272982
7.51259683	0.130048	-0.3277608	-0.12112424	0.24299728	-0.03849988	-0.13107148	0.06755307	0.00717057	0.58068704	-0.0245235	-0.05406113	-0.10725076	-0.02552045	0.15945215	0.46206146	0.07090523	-0.07392088	-0.02065199	-0.45339798	-0.04422499	-0.05680855	-0.16698649	-0.03916103	-0.09763283	-0.06687633	0.10896626	-0.20867655	-0.0529111	0.22767958	-0.3919917	0.06079801	-0.06606516	-0.00524433	-0.1455956	-0.50997686	0.00154265	-0.29507113	0.14669722	-0.34813629	0.06405574	0.06688606	0.0207875	-0.53699415	0.04550137	-0.20697232	-0.05827416	-0.1398781	0.06356195	0.08766615	-0.07232758	0.07590848	0.10435489	-0.09019264	-0.1618591	-0.13639309	0.15202462	-0.00765209	0.04537267	-0.02109069	0.76668962	0.08294165	0.08795435	0.07071258	-0.05524487	0.0220165	0.11504185	0.01475766	0.09742505	0.15756754	-0.11771386	-0.440768	-0.00171276	-0.00883502	-0.04772725	-0.16949987	0.57470887	0.04003465	-0.1177519	0.05407229	0.05976954	-0.0846916	0.04879314	-0.02646735	0.09429429	-0.08371151	-0.25521841	-0.09406738	0.08002955	-0.10972352	0.0112308	-0.04029533	0.02682115	-0.03599043	0.08513837	0.09250808	0.09517115	-0.23247883	0.04760182	-0.10408223	0.02218235	-0.1878928	0.02838467	0.04576872	-0.04237429	-0.00231485	0.1206842	0.39480289	-0.13713666	-0.06984575	-0.03230804	0.02816874	0.03826356	0.07143813	-0.14969415	0.0353845	0.00811919	0.08519604	0.40059184	-0.0323184	0.34062181	0.08085842	-0.19973597	-0.14663975	0.02751631	0.21395935	0.02282352	0.22034899	0.00253349	0.04661403	-0.54088247	-0.07772092	-0.64526549	-0.21876136	0.02358681	0.25030679	0.19375623	0.22874897	0.07870433	0.77983555	0.37418533	-0.1066002	-0.00292518	0.0739455	-0.2220705	0.07302085	0.2837321	-0.11314033	0.09144321	0.12098586	0.05375724	0.06708509	-0.01919546	0.08118802	-0.14606184	0.01580871	-0.05193679	-0.45048816	0.21082673	-0.26412098	0.21724561	0.09018591	-0.28009542	0.12252075	-0.64411012	0.00013331	-0.03698441	-0.32305914	0.01637166	0.13082501	0.03830917	0.17981482	0.16766353	-0.16822231	-0.09610207	-0.19941316	-0.02982573	0.17999039	-0.114617	0.00291009
